station_id,name,location,state
371052094282500,"Center  Creek Near Oronogo, MO",Center  Creek Near Oronogo,MO
381114091564301,"Vin-Mw15D, MO",Vin-Mw15D,MO
381114091564302,"Vin-Mw15S, MO",Vin-Mw15S,MO
381118091562901,"Vin-Mw-16D, MO",Vin-Mw-16D,MO
381118091562902,"Vin-Mw16S, MO",Vin-Mw16S,MO
381118091564601,"Vin Cov-01, MO",Vin Cov-01,MO
381120091563501,"Vin-Mw-14S, MO",Vin-Mw-14S,MO
381122091563101,"Vin-Mw-13D, MO",Vin-Mw-13D,MO
381122091563102,"Vin-Mw-13S, MO",Vin-Mw-13S,MO
381122091563401,"Vin-Mw-12S, MO",Vin-Mw-12S,MO
381124091564301,"Vin-Mw-10S, MO",Vin-Mw-10S,MO
381126091563901,"Vin Cov-03, MO",Vin Cov-03,MO
381247090212201,"Mississippi River (Streambed Sediment Ms 06), MO",Mississippi River (Streambed Sediment Ms 06),MO
381434090214401,"Mississippi River (Streambed Sediment Ms 05), MO",Mississippi River (Streambed Sediment Ms 05),MO
381744090223401,"Mississippi River (Streambed Sediment Ms 04), MO",Mississippi River (Streambed Sediment Ms 04),MO
382107090212601,"Mississippi River (Streambed Sediment Ms 03), MO",Mississippi River (Streambed Sediment Ms 03),MO
383053090154201,"Mississippi River (Streambed Sediment Ms 01), MO",Mississippi River (Streambed Sediment Ms 01),MO
383123090155801,"Mississippi River (Streambed Sediment Ms 02), MO",Mississippi River (Streambed Sediment Ms 02),MO
383303090322601,"Keifer Creek At Kiefer Rd Castlewood Sp (Kc-01), MO",Keifer Creek At Kiefer Rd Castlewood Sp (Kc-01),MO
383311090330201,"Spring Branch (Sontag) Near Mouth (Sb-01), MO",Spring Branch (Sontag) Near Mouth (Sb-01),MO
383311090330601,"Keifer Creek Mst Reference Site 1, MO",Keifer Creek Mst Reference Site 1,MO
383311090330701,"Spring Branch (Sontag) At New Ballwin Rd (Sb-02), MO",Spring Branch (Sontag) At New Ballwin Rd (Sb-02),MO
383311090330702,"Unnamed South Trib At New Ballwin Rd (Sb-02A), MO",Unnamed South Trib At New Ballwin Rd (Sb-02A),MO
383319090333201,"Spring Branch (Sontag) At Sontag Rd (Sb-03), MO",Spring Branch (Sontag) At Sontag Rd (Sb-03),MO
383321090330401,"Keifer Spring (Kc-03), MO",Keifer Spring (Kc-03),MO
383324090331401,"Unnamed Spring Above New Ballwin Rd (Kc-04A), MO",Unnamed Spring Above New Ballwin Rd (Kc-04A),MO
383324090340601,"Unnamed Spring East Of St. Paul Rd Sb-05, MO",Unnamed Spring East Of St. Paul Rd Sb-05,MO
383328090341301,"Unnamed Spring Below St. Paul Rd Sb-07, MO",Unnamed Spring Below St. Paul Rd Sb-07,MO
383331090340101,"Spring Branch East Of St. Paul Rd Sb-04, MO",Spring Branch East Of St. Paul Rd Sb-04,MO
383331090342401,"Spring Oz-30, MO",Spring Oz-30,MO
383332090341101,"Spring Branch Below St. Paul Rd Sb-06, MO",Spring Branch Below St. Paul Rd Sb-06,MO
383337090332701,"Keifer Creek At Kiefer Ck Road (Kc-05), MO",Keifer Creek At Kiefer Ck Road (Kc-05),MO
385137094362200,"Blue R At 151St S Of Martin City, MO",Blue R At 151St S Of Martin City,MO
385226094351500,"Blue R At Holmes Rd, MO",Blue R At Holmes Rd,MO
385751094253501,"Little Blue River At Hwy 350 In Kc, MO",Little Blue River At Hwy 350 In Kc,MO
385925094242401,"Little Blue River At Ess Rd In Kc, MO",Little Blue River At Ess Rd In Kc,MO
390111094223101,"Unnamed Tributary Near Maybrook In Independence, MO",Unnamed Tributary Near Maybrook In Independence,MO
390112094312201,"Usgs-R3 (Rock Riffle 3), MO",Usgs-R3 (Rock Riffle 3),MO
390140094213701,"Little Blue River At Hwy 291 In Independence, MO",Little Blue River At Hwy 291 In Independence,MO
390145094312601,"Usgs-T1 (Rock Transition Structure), MO",Usgs-T1 (Rock Transition Structure),MO
390202094362700,"Brush Creek At State Line Rd, MO",Brush Creek At State Line Rd,MO
390217094205601,"L. Blue River At Valley View Pkwy In Indep., MO",L. Blue River At Valley View Pkwy In Indep.,MO
390235094205601,"Little Blue River At Jackson Dive In Independence, MO",Little Blue River At Jackson Dive In Independence,MO
390317094173201,"Burr Oak Creek Near Pink Hill Rd, MO",Burr Oak Creek Near Pink Hill Rd,MO
390343094181801,"Burr Oak Creek At Strode Rd, MO",Burr Oak Creek At Strode Rd,MO
390344094201001,"Little Blue River At R.D. Mize Rd In Indpendence, MO",Little Blue River At R.D. Mize Rd In Indpendence,MO
390437094140401,"Tributary To West Fire Prairie Creek, MO",Tributary To West Fire Prairie Creek,MO
390440094353301,"Penn Valley Lake In Kansas City, MO",Penn Valley Lake In Kansas City,MO
390444094180201,"Burr Oak Creek At Tree Nursery, MO",Burr Oak Creek At Tree Nursery,MO
390511094184701,"Little Blue River At Little Blue Pkwy In Independe, MO",Little Blue River At Little Blue Pkwy In Independe,MO
390532094183201,"Little Blue River At Truman Rd In Independence, MO",Little Blue River At Truman Rd In Independence,MO
390617094190201,"Bundshu Creek At N. Little Blue Pkwy In Independen, MO",Bundshu Creek At N. Little Blue Pkwy In Independen,MO
390709094182101,"Little Blue River At Bundschu Rd In Indpedendence, MO",Little Blue River At Bundschu Rd In Indpedendence,MO
390713094202501,"Bundschu Creek At Bundschu Road, MO",Bundschu Creek At Bundschu Road,MO
390716094205601,"Bundschu Creek At Bundschu Park, MO",Bundschu Creek At Bundschu Park,MO
390813094185002,"Little Blue River At Hwy 24 In Independence, MO",Little Blue River At Hwy 24 In Independence,MO
390920094243502,"Independence 01B, MO",Independence 01B,MO
390923094242001,"Independence 02A, MO",Independence 02A,MO
390923094242002,"Independence 02B, MO",Independence 02B,MO
390924094234502,"Independence 05A, MO",Independence 05A,MO
390936094233901,"Independence 07A, MO",Independence 07A,MO
390936094233903,"Independence 07C, MO",Independence 07C,MO
390939094240201,"T50N R32W 11   1, MO",T50N R32W 11   1,MO
390942094233902,"Independence 08B, MO",Independence 08B,MO
390945094231501,"Independence 12A, MO",Independence 12A,MO
390945094233003,"Independence 11C, MO",Independence 11C,MO
390948094234001,"Independence 09A, MO",Independence 09A,MO
390948094234003,"Independence 09C, MO",Independence 09C,MO
390950094231501,"Independence 13A, MO",Independence 13A,MO
390951094234502,"Independence 10B, MO",Independence 10B,MO
390951094234503,"Independence 10C, MO",Independence 10C,MO
390955094244001,"Independence 16A, MO",Independence 16A,MO
391000094224001,"Independence 15A, MO",Independence 15A,MO
391000094224002,"Independence 15B, MO",Independence 15B,MO
391000094230802,"Independence 14B, MO",Independence 14B,MO
391014094235701,"Independence 18A, MO",Independence 18A,MO
391015094245802,"Independence 27A, MO",Independence 27A,MO
391015094245803,"Independence 27B, MO",Independence 27B,MO
391018094234401,"Independence 19A, MO",Independence 19A,MO
391018094234402,"Independence 19B, MO",Independence 19B,MO
391021094242301,"Independence 29B, MO",Independence 29B,MO
391023094235601,"Independence 20A, MO",Independence 20A,MO
391029094233701,"Independence 23A, MO",Independence 23A,MO
391029094233702,"Independence 23B, MO",Independence 23B,MO
391029094233703,"Independence 23C, MO",Independence 23C,MO
391029094234503,"Independence 22C, MO",Independence 22C,MO
391029094240201,"Independence 28B, MO",Independence 28B,MO
391032094243301,"Independence 26A, MO",Independence 26A,MO
391034094235301,"Independence 24A, MO",Independence 24A,MO
391034094235303,"Independence 24C, MO",Independence 24C,MO
391042094241702,"Independence 25B, MO",Independence 25B,MO
391308091550901,"Skull Lick Creek Nr Mexico, MO",Skull Lick Creek Nr Mexico,MO
392552094313000,"Sailboat Cove Smithville Lk, MO",Sailboat Cove Smithville Lk,MO
395122093570200,"Marrowbone Creek Near Hamilton, MO",Marrowbone Creek Near Hamilton,MO
395233094142800,"Grindstone Creek Near Weatherby, MO",Grindstone Creek Near Weatherby,MO
400227095151501,"Minnesota Valley Ck Ditch Nr Loess Bluffs Refuge, MO",Minnesota Valley Ck Ditch Nr Loess Bluffs Refuge,MO
401411092440500,"Spring Creek Near Novinger, MO",Spring Creek Near Novinger,MO
401625093044200,"Tributary 5 To East Locust Creek Near Milan, MO",Tributary 5 To East Locust Creek Near Milan,MO
401702093044900,"Tributary 4 To East Locust Creek Near Milan, MO",Tributary 4 To East Locust Creek Near Milan,MO
401717093052700,"Tributary 3 To East Locust Creek Near Milan, MO",Tributary 3 To East Locust Creek Near Milan,MO
401928093053700,"Tributary 2  To East Locust Creek Near Milan, MO",Tributary 2  To East Locust Creek Near Milan,MO
401941093060300,"Tributary 1 To East Locust Creek Near Milan, MO",Tributary 1 To East Locust Creek Near Milan,MO
402055095080400,"Bilby Ranch Lk Nr Quitnam, MO",Bilby Ranch Lk Nr Quitnam,MO
402109094464601,"Southern Mozingo Reservoir Near Pickering, MO",Southern Mozingo Reservoir Near Pickering,MO
402112094463600,"Lions Club Shelter Dock Mozingo Lk, MO",Lions Club Shelter Dock Mozingo Lk,MO
402216094473301,"Mozingo Lake Tributary 15 Near Pickering, MO",Mozingo Lake Tributary 15 Near Pickering,MO
402412094491201,"Mozingo Lake Tributary 14 Near Pickering, MO",Mozingo Lake Tributary 14 Near Pickering,MO
402417094471201,"Mozingo Lake Tributary 13 Near Pickering, MO",Mozingo Lake Tributary 13 Near Pickering,MO
402552094462401,"Mozingo Lake Tributary 10 Near Pickering, MO",Mozingo Lake Tributary 10 Near Pickering,MO
402552094465001,"Mozingo Lake Tributary 11 Near Pickering, MO",Mozingo Lake Tributary 11 Near Pickering,MO
402552094470001,"Mozingo Lake Tributary 12 Near Pickering, MO",Mozingo Lake Tributary 12 Near Pickering,MO
06018500,"Beaverhead River Near Twin Bridges Mt, MT",Beaverhead River Near Twin Bridges Mt,MT
06026500,"Jefferson River Near Twin Bridges Mt, MT",Jefferson River Near Twin Bridges Mt,MT
06075785,"Sf Smith R At Mcguire Bdg Nr White Sulphur Springs, MT",Sf Smith R At Mcguire Bdg Nr White Sulphur Springs,MT
06075900,"Big Birch C At Mouth Nr White Sulphur Springs Mt, MT",Big Birch C At Mouth Nr White Sulphur Springs Mt,MT
06076550,"Newlan C At Mouth Nr White Sulpher Springs Mt, MT",Newlan C At Mouth Nr White Sulpher Springs Mt,MT
06076560,"Smith River Bl Newlan Cr Nr White Sulphur Springs, MT",Smith River Bl Newlan Cr Nr White Sulphur Springs,MT
06076580,"Smith R At Bodell Ranch Bridge Nr Wssprings Mt, MT",Smith R At Bodell Ranch Bridge Nr Wssprings Mt,MT
06076590,"Camas C Nr Mouth Nr White Sulphur Springs Mt, MT",Camas C Nr Mouth Nr White Sulphur Springs Mt,MT
06076600,"Camas Cr At Mouth, MT",Camas Cr At Mouth,MT
06076690,"Smith River Near Ft Logan Mt, MT",Smith River Near Ft Logan Mt,MT
06110020,"Judith River Above Carr Creek Near Utica Mt, MT",Judith River Above Carr Creek Near Utica Mt,MT
06174500,"Milk River At Nashua Mt, MT",Milk River At Nashua Mt,MT
06175510,"Missouri R At E Frazer Pump Plant Nr Frazer Mt, MT",Missouri R At E Frazer Pump Plant Nr Frazer Mt,MT
06177000,"Missouri River Near Wolf Point Mt, MT",Missouri River Near Wolf Point Mt,MT
06187915,"Soda Butte Cr At Park Bndry At Silver Gate, MT",Soda Butte Cr At Park Bndry At Silver Gate,MT
06192978,"Shields River Bl Sf Shields River Nr Wilsall, MT",Shields River Bl Sf Shields River Nr Wilsall,MT
06192980,"Shields River Ab Smith Cr, MT",Shields River Ab Smith Cr,MT
06329500,"Yellowstone River Near Sidney Mt, MT",Yellowstone River Near Sidney Mt,MT
12300110,"Lake Koocanusa At International Boundary, MT",Lake Koocanusa At International Boundary,MT
12301250,"Tobacco River At Eureka, MT",Tobacco River At Eureka,MT
12301600,"Lake Koocanusa Bl Pinkham Cr Nr Rexford Mt, MT",Lake Koocanusa Bl Pinkham Cr Nr Rexford Mt,MT
12301830,"Lake Koocanusa At Tenmile Cr Nr Libby Mt, MT",Lake Koocanusa At Tenmile Cr Nr Libby Mt,MT
12301919,"Lake Koocanusa At Forebay, MT",Lake Koocanusa At Forebay,MT
12301933,"Kootenai River Bl Libby Dam Nr Libby Mt, MT",Kootenai River Bl Libby Dam Nr Libby Mt,MT
12323233,"Blacktail Creek Above Grove Gulch, MT",Blacktail Creek Above Grove Gulch,MT
12323242,"Silver Bow Creek At Montana Street, MT",Silver Bow Creek At Montana Street,MT
12323250,"Silver Bow Cr Bl Blacktail Cr, MT",Silver Bow Cr Bl Blacktail Cr,MT
12323600,"Silver Bow Creek At Opportunity Mt, MT",Silver Bow Creek At Opportunity Mt,MT
12323670,"Mill Creek Nr Anaconda, MT",Mill Creek Nr Anaconda,MT
12323700,"Mill Creek At Opportunity, MT",Mill Creek At Opportunity,MT
12323710,"Willow Creek Nr Anaconda, MT",Willow Creek Nr Anaconda,MT
12323720,"Willow Creek At Opportunity, MT",Willow Creek At Opportunity,MT
12323750,"Silver Bow Creek At Warm Springs Mt, MT",Silver Bow Creek At Warm Springs Mt,MT
12323760,"Warm Springs Creek Near Anaconda Mt, MT",Warm Springs Creek Near Anaconda Mt,MT
12323770,"Warm Springs Creek At Warm Springs Mt, MT",Warm Springs Creek At Warm Springs Mt,MT
12323800,"Clark Fork Near Galen Mt, MT",Clark Fork Near Galen Mt,MT
12323840,"Lost Creek Near Anaconda Mt, MT",Lost Creek Near Anaconda Mt,MT
12323850,"Lost Creek Near Galen, MT",Lost Creek Near Galen,MT
12324200,"Clark Fork At Deer Lodge Mt, MT",Clark Fork At Deer Lodge Mt,MT
12324400,"Clark Fork Ab Little Blackfoot R Nr Garrison Mt, MT",Clark Fork Ab Little Blackfoot R Nr Garrison Mt,MT
12324680,"Clark Fork At Goldcreek Mt, MT",Clark Fork At Goldcreek Mt,MT
12331800,"Clark Fork Near Drummond Mt, MT",Clark Fork Near Drummond Mt,MT
12334550,"Clark Fork At Turah Bridge Nr Bonner Mt, MT",Clark Fork At Turah Bridge Nr Bonner Mt,MT
12340000,"Blackfoot River Near Bonner Mt, MT",Blackfoot River Near Bonner Mt,MT
12340500,"Clark Fork Above Missoula Mt, MT",Clark Fork Above Missoula Mt,MT
455657111283501,"Missouri River Nr Trident, MT",Missouri River Nr Trident,MT
460230111253101,"Missouri River At Clarkston, MT",Missouri River At Clarkston,MT
460614111234801,"Missouri River Above Sixteen Mile Creek Nr Lombard, MT",Missouri River Above Sixteen Mile Creek Nr Lombard,MT
460709111241001,"Missouri River Bl Toston Dam Nr Toston, MT",Missouri River Bl Toston Dam Nr Toston,MT
461013110215601,"Clear Creek At Fr 844, MT",Clear Creek At Fr 844,MT
461053110213301,"Lodgepole Cr At Mouth, MT",Lodgepole Cr At Mouth,MT
461105110230401,"Buck Creek At Mouth, MT",Buck Creek At Mouth,MT
461411111280601,"Missouri River Ab York Island Nr Toston, MT",Missouri River Ab York Island Nr Toston,MT
462107111312301,"Missouri River Ab Canyon Ferry Nr Townsend, MT",Missouri River Ab Canyon Ferry Nr Townsend,MT
463138110580001,"Nf Smith R Ab Conf Nr White Sulphur Springs, MT",Nf Smith R Ab Conf Nr White Sulphur Springs,MT
463504111154601,"Mule Cr At Fr 575, MT",Mule Cr At Fr 575,MT
464033111083501,"Smith River At Fort Logan, MT",Smith River At Fort Logan,MT
464430111130201,"Beaver Cr At Clear Range Rd, MT",Beaver Cr At Clear Range Rd,MT
464506111095801,"Whitetail Deer Cr At Mouth, MT",Whitetail Deer Cr At Mouth,MT
464508111100301,"Smith R Ab Whitetail Deer Cr, MT",Smith R Ab Whitetail Deer Cr,MT
06453600,"Ponca Creek At Verdel, NE",Ponca Creek At Verdel,NE
06461500,"Niobrara River Near Sparks, NE",Niobrara River Near Sparks,NE
06465500,"Niobrara River Near Verdel, NE",Niobrara River Near Verdel,NE
06466000,"Niobrara River At Niobrara, NE",Niobrara River At Niobrara,NE
06466500,"Bazile Creek Near Niobrara, NE",Bazile Creek Near Niobrara,NE
06479097,"Missouri River Near Ponca, NE",Missouri River Near Ponca,NE
06610000,"Missouri River At Omaha, NE",Missouri River At Omaha,NE
06610770,"Big Papillion Creek At Q Street At Omaha, NE",Big Papillion Creek At Q Street At Omaha,NE
06610795,"Papillion Creek At Fort Crook, NE",Papillion Creek At Fort Crook,NE
06764880,"South Platte River At Roscoe, NE",South Platte River At Roscoe,NE
06775900,"Dismal River Near Thedford, NE",Dismal River Near Thedford,NE
06784000,"South Loup River At Saint Michael, NE",South Loup River At Saint Michael,NE
06795500,"Shell Creek Near Columbus, NE",Shell Creek Near Columbus,NE
06796500,"Platte River Near Leshara, NE",Platte River Near Leshara,NE
06797500,"Elkhorn River At Ewing, NE",Elkhorn River At Ewing,NE
06799000,"Elkhorn River At Norfolk, NE",Elkhorn River At Norfolk,NE
06799089,"Willow Creek Reservoir Near Pierce, NE",Willow Creek Reservoir Near Pierce,NE
06799100,"North Fork Elkhorn River Near Pierce, NE",North Fork Elkhorn River Near Pierce,NE
06800000,"Maple Creek Near Nickerson, NE",Maple Creek Near Nickerson,NE
06800500,"Elkhorn River At Waterloo, NE",Elkhorn River At Waterloo,NE
06801000,"Platte River Near Ashland, NE",Platte River Near Ashland,NE
06803000,"Salt Creek At Roca, NE",Salt Creek At Roca,NE
06803080,"Salt Creek At Pioneers Boulevard At Lincoln, NE",Salt Creek At Pioneers Boulevard At Lincoln,NE
06803093,"Haines Branch At Sw 56Th St At Lincoln, NE",Haines Branch At Sw 56Th St At Lincoln,NE
06803097,"Haines Branch At Van Dorn St At Lincoln, NE",Haines Branch At Van Dorn St At Lincoln,NE
06803170,"Middle Creek At Sw 63Rd St At Lincoln, NE",Middle Creek At Sw 63Rd St At Lincoln,NE
06803182,"Middle Cr 0.5 Mi Upstr From Mouth At Lincoln, NE",Middle Cr 0.5 Mi Upstr From Mouth At Lincoln,NE
06803185,"Salt Creek At O St. At Lincoln, NE",Salt Creek At O St. At Lincoln,NE
06803197,"Antelope Cr Trib At Pioneers, NE",Antelope Cr Trib At Pioneers,NE
06805000,"Salt Creek Near Ashland, NE",Salt Creek Near Ashland,NE
06805500,"Platte River At Louisville, NE",Platte River At Louisville,NE
06807000,"Missouri River At Nebraska City, NE",Missouri River At Nebraska City,NE
06881430,"Cub Creek Near Beatrice, NE",Cub Creek Near Beatrice,NE
401509095314901,"Missouri River At Indian Cave State Park, NE",Missouri River At Indian Cave State Park,NE
403055095422901,"Missouri River At Kansas Chute Downstream, NE",Missouri River At Kansas Chute Downstream,NE
403126095435301,"Missouri River At Kansas Chute Upstream, NE",Missouri River At Kansas Chute Upstream,NE
403134095431101,"Kansas Chute Downstream, NE",Kansas Chute Downstream,NE
403135095431201,"Kansas Chute Upstream, NE",Kansas Chute Upstream,NE
403438095462501,"Missouri R At Upper Hamburg Chute, NE",Missouri R At Upper Hamburg Chute,NE
403455095462401,"Upper Hamburg Chute Outlet, NE",Upper Hamburg Chute Outlet,NE
403712095460601,"Missouri R At Upper Hamburg Chute, NE",Missouri R At Upper Hamburg Chute,NE
404008096354701,"Hickman Br Trib At Wittstruck Rd Nr Hickman, NE",Hickman Br Trib At Wittstruck Rd Nr Hickman,NE
404055099325501,"Platte River  Bl Jeffreys Is, NE",Platte River  Bl Jeffreys Is,NE
404302096421301,"Salt Cr Trib Nr 14Th And Rokeby Rd, NE",Salt Cr Trib Nr 14Th And Rokeby Rd,NE
404400096420501,"Salt Cr Trib, NE",Salt Cr Trib,NE
404824096380001,"Deadmans Run Trib At Mesaverde Dr At Lincoln, NE",Deadmans Run Trib At Mesaverde Dr At Lincoln,NE
410333095530101,"Missouri River Near La Platte, NE",Missouri River Near La Platte,NE
410519096151001,"13N 10E24Bbbb1 Ash07-110, NE",13N 10E24Bbbb1 Ash07-110,NE
410536096194801,"Mid-East Chute Of Platte R Nr Camp Ashland, NE",Mid-East Chute Of Platte R Nr Camp Ashland,NE
410546096194301,"Mid-Us-East Chute Platte R Nr Camp Ashland, NE",Mid-Us-East Chute Platte R Nr Camp Ashland,NE
411105095532301,"Missouri R At Fontanelle Forest St Bellevue, NE",Missouri R At Fontanelle Forest St Bellevue,NE
